,YEAR,MONTH,DAY,STID,TMIN (F)
2991,2010,9,8,NRMN,69.73
2992,2010,9,9,NRMN,70.23
2993,2010,9,10,NRMN,75.34
2994,2010,9,11,NRMN,71.42
2995,2010,9,12,NRMN,68.05
2996,2010,9,13,NRMN,72.23
2997,2010,9,14,NRMN,72.23
2998,2010,9,15,NRMN,69.96
2999,2010,9,16,NRMN,70.25
3000,2010,9,17,NRMN,67.24
3001,2010,9,18,NRMN,69.31
3002,2010,9,19,NRMN,67.68
3003,2010,9,20,NRMN,66.88
3004,2010,9,21,NRMN,69.17
3005,2010,9,22,NRMN,70.63
3006,2010,9,23,NRMN,72.93
3007,2010,9,24,NRMN,67.66
3008,2010,9,25,NRMN,58.71
3009,2010,9,26,NRMN,50.76
3010,2010,9,27,NRMN,44.28
3011,2010,9,28,NRMN,51.71
3012,2010,9,29,NRMN,50.45
3013,2010,9,30,NRMN,55.27
3014,2010,10,1,NRMN,49.21
3015,2010,10,2,NRMN,50.38
3016,2010,10,3,NRMN,42.45
3017,2010,10,4,NRMN,36.94
3018,2010,10,5,NRMN,44.11
3019,2010,10,6,NRMN,48.29
3020,2010,10,7,NRMN,51.94
3021,2010,10,8,NRMN,51.44
3022,2010,10,9,NRMN,52.88
3023,2010,10,10,NRMN,52.14
3024,2010,10,11,NRMN,53.35
3025,2010,10,12,NRMN,52.36
3026,2010,10,13,NRMN,46.45
3027,2010,10,14,NRMN,40.93
3028,2010,10,15,NRMN,49.69
3029,2010,10,16,NRMN,54.7
3030,2010,10,17,NRMN,48.36
3031,2010,10,18,NRMN,54.9
3032,2010,10,19,NRMN,53.02
3033,2010,10,20,NRMN,45.74
3034,2010,10,21,NRMN,49.66
3035,2010,10,22,NRMN,57.6
3036,2010,10,23,NRMN,56.95
3037,2010,10,24,NRMN,52.97
3038,2010,10,25,NRMN,54.77
3039,2010,10,26,NRMN,47.73
3040,2010,10,27,NRMN,43.65
3041,2010,10,28,NRMN,38.28
3042,2010,10,29,NRMN,32.89
3043,2010,10,30,NRMN,46.58
3044,2010,10,31,NRMN,49.8
3045,2010,11,1,NRMN,45.78
3046,2010,11,2,NRMN,45.62
3047,2010,11,3,NRMN,38.4
3048,2010,11,4,NRMN,41.25
3049,2010,11,5,NRMN,30.2
3050,2010,11,6,NRMN,33.83
3051,2010,11,7,NRMN,43.83
3052,2010,11,8,NRMN,47.39
3053,2010,11,9,NRMN,54.84
3054,2010,11,10,NRMN,51.3
3055,2010,11,11,NRMN,52.7
3056,2010,11,12,NRMN,42.54
3057,2010,11,13,NRMN,35.1
3058,2010,11,14,NRMN,30.37
3059,2010,11,15,NRMN,42.21
3060,2010,11,16,NRMN,35.68
3061,2010,11,17,NRMN,39.81
3062,2010,11,18,NRMN,31.07
3063,2010,11,19,NRMN,36.8
3064,2010,11,20,NRMN,45.82
3065,2010,11,21,NRMN,58.93
3066,2010,11,22,NRMN,43.87
3067,2010,11,23,NRMN,34.97
3068,2010,11,24,NRMN,42.28
3069,2010,11,25,NRMN,24.51
3070,2010,11,26,NRMN,22.2
3071,2010,11,27,NRMN,26.71
3072,2010,11,28,NRMN,38.84
3073,2010,11,29,NRMN,34.08
3074,2010,11,30,NRMN,26.74
3075,2010,12,1,NRMN,20.58
3076,2010,12,2,NRMN,26.73
3077,2010,12,3,NRMN,29.6
3078,2010,12,4,NRMN,32.51
3079,2010,12,5,NRMN,24.92
3080,2010,12,6,NRMN,20.2
3081,2010,12,7,NRMN,26.1
3082,2010,12,8,NRMN,28.46
3083,2010,12,9,NRMN,35.5
3084,2010,12,10,NRMN,34.7
3085,2010,12,11,NRMN,30.09
3086,2010,12,12,NRMN,20.27
3087,2010,12,13,NRMN,19.62
3088,2010,12,14,NRMN,24.67
3089,2010,12,15,NRMN,35.48
3090,2010,12,16,NRMN,32.03
3091,2010,12,17,NRMN,32.79
3092,2010,12,18,NRMN,29.47
3093,2010,12,19,NRMN,35.19
3094,2010,12,20,NRMN,44.09
3095,2010,12,21,NRMN,35.94
3096,2010,12,22,NRMN,29.61
3097,2010,12,23,NRMN,27.14
3098,2010,12,24,NRMN,33.67
3099,2010,12,25,NRMN,20.13
3100,2010,12,26,NRMN,13.8
3101,2010,12,27,NRMN,23.66
3102,2010,12,28,NRMN,27.84
3103,2010,12,29,NRMN,41.41
3104,2010,12,30,NRMN,54.54
3105,2010,12,31,NRMN,23.09
3106,2011,1,1,NRMN,14.34
3107,2011,1,2,NRMN,11.25
3108,2011,1,3,NRMN,27.99
3109,2011,1,4,NRMN,26.72
3110,2011,1,5,NRMN,20.73
3111,2011,1,6,NRMN,30.37
3112,2011,1,7,NRMN,34.23
3113,2011,1,8,NRMN,22.34
3114,2011,1,9,NRMN,26.44
3115,2011,1,10,NRMN,16.07
3116,2011,1,11,NRMN,10.22
3117,2011,1,12,NRMN,11.07
3118,2011,1,13,NRMN,11.01
3119,2011,1,14,NRMN,22.34
3120,2011,1,15,NRMN,24.77
3121,2011,1,16,NRMN,29.14
3122,2011,1,17,NRMN,32.99
3123,2011,1,18,NRMN,27.42
3124,2011,1,19,NRMN,27.88
3125,2011,1,20,NRMN,16.16
3126,2011,1,21,NRMN,14.95
3127,2011,1,22,NRMN,20.48
3128,2011,1,23,NRMN,15.55
3129,2011,1,24,NRMN,17.87
3130,2011,1,25,NRMN,26.61
3131,2011,1,26,NRMN,24.4
3132,2011,1,27,NRMN,20.96
3133,2011,1,28,NRMN,31.16
3134,2011,1,29,NRMN,37.93
3135,2011,1,30,NRMN,32.85
3136,2011,1,31,NRMN,19.65
3137,2011,2,1,NRMN,7.38
3138,2011,2,2,NRMN,4.05
3139,2011,2,3,NRMN,2.86
3140,2011,2,4,NRMN,16.81
3141,2011,2,5,NRMN,14.07
3142,2011,2,6,NRMN,34.43
3143,2011,2,7,NRMN,28.51
3144,2011,2,8,NRMN,13.89
3145,2011,2,9,NRMN,4.55
3146,2011,2,10,NRMN,-3.82
3147,2011,2,11,NRMN,12.69
3148,2011,2,12,NRMN,22.76
3149,2011,2,13,NRMN,35.92
3150,2011,2,14,NRMN,34.66
3151,2011,2,15,NRMN,41.24
3152,2011,2,16,NRMN,38.63
3153,2011,2,17,NRMN,58.86
3154,2011,2,18,NRMN,46.62
3155,2011,2,19,NRMN,57.74
3156,2011,2,20,NRMN,59.13
3157,2011,2,21,NRMN,33.1
3158,2011,2,22,NRMN,25.58
3159,2011,2,23,NRMN,53.38
3160,2011,2,24,NRMN,32.4
3161,2011,2,25,NRMN,30.31
3162,2011,2,26,NRMN,31.62
3163,2011,2,27,NRMN,46.25
3164,2011,2,28,NRMN,33.79
3165,2011,3,1,NRMN,32.96
3166,2011,3,2,NRMN,37.78
3167,2011,3,3,NRMN,49.17
3168,2011,3,4,NRMN,36.64
3169,2011,3,5,NRMN,26.75
3170,2011,3,6,NRMN,25.15
3171,2011,3,7,NRMN,44.27
3172,2011,3,8,NRMN,42.85
3173,2011,3,9,NRMN,38.68
3174,2011,3,10,NRMN,29.52
3175,2011,3,11,NRMN,43.08
3176,2011,3,12,NRMN,51.1
3177,2011,3,13,NRMN,41.05
3178,2011,3,14,NRMN,30.55
3179,2011,3,15,NRMN,27.15
3180,2011,3,16,NRMN,44.61
3181,2011,3,17,NRMN,61.0
3182,2011,3,18,NRMN,53.19
3183,2011,3,19,NRMN,51.15
3184,2011,3,20,NRMN,62.08
3185,2011,3,21,NRMN,61.52
3186,2011,3,22,NRMN,59.92
3187,2011,3,23,NRMN,45.59
3188,2011,3,24,NRMN,38.84
3189,2011,3,25,NRMN,49.55
3190,2011,3,26,NRMN,39.8
3191,2011,3,27,NRMN,34.74
3192,2011,3,28,NRMN,38.39
3193,2011,3,29,NRMN,39.17
3194,2011,3,30,NRMN,32.76
3195,2011,3,31,NRMN,34.88
3196,2011,4,1,NRMN,40.78
3197,2011,4,2,NRMN,45.86
3198,2011,4,3,NRMN,61.45
3199,2011,4,4,NRMN,36.16
3200,2011,4,5,NRMN,34.72
3201,2011,4,6,NRMN,55.76
3202,2011,4,7,NRMN,61.88
3203,2011,4,8,NRMN,63.27
3204,2011,4,9,NRMN,69.13
3205,2011,4,10,NRMN,64.69
3206,2011,4,11,NRMN,47.62
3207,2011,4,12,NRMN,39.89
3208,2011,4,13,NRMN,56.55
3209,2011,4,14,NRMN,52.07
3210,2011,4,15,NRMN,46.99
3211,2011,4,16,NRMN,39.84
3212,2011,4,17,NRMN,49.95
3213,2011,4,18,NRMN,65.41
3214,2011,4,19,NRMN,54.18
3215,2011,4,20,NRMN,45.14
3216,2011,4,21,NRMN,50.41
3217,2011,4,22,NRMN,64.63
3218,2011,4,23,NRMN,55.98
3219,2011,4,24,NRMN,50.05
3220,2011,4,25,NRMN,51.15
3221,2011,4,26,NRMN,41.64
3222,2011,4,27,NRMN,40.78
3223,2011,4,28,NRMN,40.42
3224,2011,4,29,NRMN,54.1
3225,2011,4,30,NRMN,57.4
3226,2011,5,1,NRMN,41.7
3227,2011,5,2,NRMN,39.4
3228,2011,5,3,NRMN,35.55
3229,2011,5,4,NRMN,48.18
3230,2011,5,5,NRMN,50.4
3231,2011,5,6,NRMN,44.59
3232,2011,5,7,NRMN,65.14
3233,2011,5,8,NRMN,67.17
3234,2011,5,9,NRMN,71.94
3235,2011,5,10,NRMN,70.7
3236,2011,5,11,NRMN,60.57
3237,2011,5,12,NRMN,57.7
3238,2011,5,13,NRMN,51.04
3239,2011,5,14,NRMN,46.87
3240,2011,5,15,NRMN,44.83
3241,2011,5,16,NRMN,44.53
3242,2011,5,17,NRMN,51.17
3243,2011,5,18,NRMN,58.73
3244,2011,5,19,NRMN,63.01
3245,2011,5,20,NRMN,60.28
3246,2011,5,21,NRMN,60.21
3247,2011,5,22,NRMN,70.34
3248,2011,5,23,NRMN,70.23
3249,2011,5,24,NRMN,63.66
3250,2011,5,25,NRMN,59.22
3251,2011,5,26,NRMN,54.09
3252,2011,5,27,NRMN,60.1
3253,2011,5,28,NRMN,72.95
3254,2011,5,29,NRMN,74.03
3255,2011,5,30,NRMN,73.2
3256,2011,5,31,NRMN,74.73
3257,2011,6,1,NRMN,73.06
3258,2011,6,2,NRMN,70.34
3259,2011,6,3,NRMN,71.01
3260,2011,6,4,NRMN,71.71
3261,2011,6,5,NRMN,66.47
3262,2011,6,6,NRMN,70.05
3263,2011,6,7,NRMN,73.71
3264,2011,6,8,NRMN,76.21
3265,2011,6,9,NRMN,74.89
3266,2011,6,10,NRMN,69.73
3267,2011,6,11,NRMN,65.82
3268,2011,6,12,NRMN,66.2
3269,2011,6,13,NRMN,76.28
3270,2011,6,14,NRMN,69.06
3271,2011,6,15,NRMN,63.72
3272,2011,6,16,NRMN,73.08
3273,2011,6,17,NRMN,79.65
3274,2011,6,18,NRMN,80.67
3275,2011,6,19,NRMN,72.86
3276,2011,6,20,NRMN,74.59
3277,2011,6,21,NRMN,66.09
3278,2011,6,22,NRMN,63.52
3279,2011,6,23,NRMN,66.65
3280,2011,6,24,NRMN,74.84
3281,2011,6,25,NRMN,77.41
3282,2011,6,26,NRMN,78.71
3283,2011,6,27,NRMN,78.55
3284,2011,6,28,NRMN,71.53
3285,2011,6,29,NRMN,72.52
3286,2011,6,30,NRMN,77.18
3287,2011,7,1,NRMN,75.92
3288,2011,7,2,NRMN,73.42
3289,2011,7,3,NRMN,75.02
3290,2011,7,4,NRMN,76.28
3291,2011,7,5,NRMN,74.26
3292,2011,7,6,NRMN,77.09
3293,2011,7,7,NRMN,80.91
3294,2011,7,8,NRMN,78.66
3295,2011,7,9,NRMN,75.56
3296,2011,7,10,NRMN,83.43
3297,2011,7,11,NRMN,77.63
3298,2011,7,12,NRMN,76.46
3299,2011,7,13,NRMN,76.26
3300,2011,7,14,NRMN,74.12
3301,2011,7,15,NRMN,79.03
3302,2011,7,16,NRMN,80.58
3303,2011,7,17,NRMN,78.22
3304,2011,7,18,NRMN,79.95
3305,2011,7,19,NRMN,78.26
3306,2011,7,20,NRMN,79.25
3307,2011,7,21,NRMN,78.04
3308,2011,7,22,NRMN,80.06
3309,2011,7,23,NRMN,80.55
3310,2011,7,24,NRMN,78.22
3311,2011,7,25,NRMN,75.49
3312,2011,7,26,NRMN,78.24
3313,2011,7,27,NRMN,81.19
3314,2011,7,28,NRMN,80.15
3315,2011,7,29,NRMN,79.39
3316,2011,7,30,NRMN,79.93
3317,2011,7,31,NRMN,79.18
3318,2011,8,1,NRMN,81.95
3319,2011,8,2,NRMN,81.77
3320,2011,8,3,NRMN,85.59
3321,2011,8,4,NRMN,80.8
3322,2011,8,5,NRMN,83.3
3323,2011,8,6,NRMN,81.09
3324,2011,8,7,NRMN,81.45
3325,2011,8,8,NRMN,79.2
3326,2011,8,9,NRMN,71.58
3327,2011,8,10,NRMN,70.88
3328,2011,8,11,NRMN,67.48
3329,2011,8,12,NRMN,71.1
3330,2011,8,13,NRMN,68.61
3331,2011,8,14,NRMN,72.0
3332,2011,8,15,NRMN,73.76
3333,2011,8,16,NRMN,81.3
3334,2011,8,17,NRMN,78.84
3335,2011,8,18,NRMN,77.23
3336,2011,8,19,NRMN,75.97
3337,2011,8,20,NRMN,77.92
3338,2011,8,21,NRMN,79.74
3339,2011,8,22,NRMN,78.21
3340,2011,8,23,NRMN,78.55
3341,2011,8,24,NRMN,79.05
3342,2011,8,25,NRMN,74.07
3343,2011,8,26,NRMN,67.32
3344,2011,8,27,NRMN,72.77
3345,2011,8,28,NRMN,79.16
3346,2011,8,29,NRMN,77.34
3347,2011,8,30,NRMN,80.29
3348,2011,8,31,NRMN,82.85
3349,2011,9,1,NRMN,77.36
3350,2011,9,2,NRMN,76.41
3351,2011,9,3,NRMN,72.12
3352,2011,9,4,NRMN,66.13
3353,2011,9,5,NRMN,56.91
3354,2011,9,6,NRMN,49.69
3355,2011,9,7,NRMN,49.26
3356,2011,9,8,NRMN,53.6
3357,2011,9,9,NRMN,50.27
3358,2011,9,10,NRMN,57.54
3359,2011,9,11,NRMN,57.34
3360,2011,9,12,NRMN,57.76
3361,2011,9,13,NRMN,76.71
3362,2011,9,14,NRMN,63.66
3363,2011,9,15,NRMN,53.13
3364,2011,9,16,NRMN,50.49
3365,2011,9,17,NRMN,60.01
3366,2011,9,18,NRMN,64.13
3367,2011,9,19,NRMN,57.34
3368,2011,9,20,NRMN,58.03
3369,2011,9,21,NRMN,60.42
3370,2011,9,22,NRMN,50.7
3371,2011,9,23,NRMN,45.62
3372,2011,9,24,NRMN,58.48
3373,2011,9,25,NRMN,58.24
3374,2011,9,26,NRMN,52.99
3375,2011,9,27,NRMN,52.77
3376,2011,9,28,NRMN,54.82
3377,2011,9,29,NRMN,61.52
3378,2011,9,30,NRMN,50.81
3379,2011,10,1,NRMN,43.01
3380,2011,10,2,NRMN,47.91
3381,2011,10,3,NRMN,57.96
3382,2011,10,4,NRMN,59.22
3383,2011,10,5,NRMN,58.98
3384,2011,10,6,NRMN,67.01
3385,2011,10,7,NRMN,72.57
3386,2011,10,8,NRMN,61.09
3387,2011,10,9,NRMN,56.34
3388,2011,10,10,NRMN,54.52
3389,2011,10,11,NRMN,49.64
3390,2011,10,12,NRMN,58.71
3391,2011,10,13,NRMN,49.5
3392,2011,10,14,NRMN,52.43
3393,2011,10,15,NRMN,53.87
3394,2011,10,16,NRMN,58.05
3395,2011,10,17,NRMN,56.83
3396,2011,10,18,NRMN,46.38
3397,2011,10,19,NRMN,38.15
3398,2011,10,20,NRMN,34.21
3399,2011,10,21,NRMN,39.73
3400,2011,10,22,NRMN,46.05
3401,2011,10,23,NRMN,49.21
3402,2011,10,24,NRMN,49.66
3403,2011,10,25,NRMN,60.4
3404,2011,10,26,NRMN,53.31
3405,2011,10,27,NRMN,43.82
3406,2011,10,28,NRMN,36.93
3407,2011,10,29,NRMN,35.47
3408,2011,10,30,NRMN,40.93
3409,2011,10,31,NRMN,37.06
3410,2011,11,1,NRMN,55.78
3411,2011,11,2,NRMN,40.13
3412,2011,11,3,NRMN,30.88
3413,2011,11,4,NRMN,25.28
3414,2011,11,5,NRMN,44.98
3415,2011,11,6,NRMN,56.59
3416,2011,11,7,NRMN,58.05
3417,2011,11,8,NRMN,42.02
3418,2011,11,9,NRMN,36.53
3419,2011,11,10,NRMN,32.14
3420,2011,11,11,NRMN,42.88
3421,2011,11,12,NRMN,49.42
3422,2011,11,13,NRMN,58.78
3423,2011,11,14,NRMN,52.86
3424,2011,11,15,NRMN,51.96
3425,2011,11,16,NRMN,31.26
3426,2011,11,17,NRMN,26.37
3427,2011,11,18,NRMN,39.89
3428,2011,11,19,NRMN,46.81
3429,2011,11,20,NRMN,35.54
3430,2011,11,21,NRMN,36.87
3431,2011,11,22,NRMN,35.99
3432,2011,11,23,NRMN,32.73
3433,2011,11,24,NRMN,41.91
3434,2011,11,25,NRMN,49.42
3435,2011,11,26,NRMN,40.21
3436,2011,11,27,NRMN,27.86
3437,2011,11,28,NRMN,23.93
3438,2011,11,29,NRMN,29.65
3439,2011,11,30,NRMN,26.49
3440,2011,12,1,NRMN,39.05
3441,2011,12,2,NRMN,35.87
3442,2011,12,3,NRMN,36.66
3443,2011,12,4,NRMN,34.91
3444,2011,12,5,NRMN,27.05
3445,2011,12,6,NRMN,19.08
3446,2011,12,7,NRMN,16.77
3447,2011,12,8,NRMN,26.89
3448,2011,12,9,NRMN,26.98
3449,2011,12,10,NRMN,21.76
3450,2011,12,11,NRMN,28.09
3451,2011,12,12,NRMN,38.72
3452,2011,12,13,NRMN,39.59
3453,2011,12,14,NRMN,50.04
3454,2011,12,15,NRMN,34.49
3455,2011,12,16,NRMN,28.87
3456,2011,12,17,NRMN,27.13
3457,2011,12,18,NRMN,33.89
3458,2011,12,19,NRMN,47.59
3459,2011,12,20,NRMN,34.53
3460,2011,12,21,NRMN,27.61
3461,2011,12,22,NRMN,31.81
3462,2011,12,23,NRMN,24.8
3463,2011,12,24,NRMN,21.66
3464,2011,12,25,NRMN,25.34
3465,2011,12,26,NRMN,33.03
3466,2011,12,27,NRMN,30.63
3467,2011,12,28,NRMN,27.16
3468,2011,12,29,NRMN,30.15
3469,2011,12,30,NRMN,37.86
3470,2011,12,31,NRMN,39.63
3471,2012,1,1,NRMN,31.75
3472,2012,1,2,NRMN,24.61
3473,2012,1,3,NRMN,27.3
3474,2012,1,4,NRMN,31.57
3475,2012,1,5,NRMN,28.03
3476,2012,1,6,NRMN,40.32
3477,2012,1,7,NRMN,36.8
3478,2012,1,8,NRMN,40.58
3479,2012,1,9,NRMN,29.83
3480,2012,1,10,NRMN,30.22
3481,2012,1,11,NRMN,24.88
3482,2012,1,12,NRMN,20.45
3483,2012,1,13,NRMN,18.85
3484,2012,1,14,NRMN,25.63
3485,2012,1,15,NRMN,33.09
3486,2012,1,16,NRMN,52.79
3487,2012,1,17,NRMN,24.4
3488,2012,1,18,NRMN,19.0
3489,2012,1,19,NRMN,30.36
3490,2012,1,20,NRMN,27.22
3491,2012,1,21,NRMN,20.21
3492,2012,1,22,NRMN,35.8
3493,2012,1,23,NRMN,31.43
3494,2012,1,24,NRMN,36.96
3495,2012,1,25,NRMN,40.04
3496,2012,1,26,NRMN,32.34
3497,2012,1,27,NRMN,34.15
3498,2012,1,28,NRMN,27.4
3499,2012,1,29,NRMN,28.72
3500,2012,1,30,NRMN,38.74
3501,2012,1,31,NRMN,42.94
3502,2012,2,1,NRMN,36.37
3503,2012,2,2,NRMN,33.0
3504,2012,2,3,NRMN,44.54
3505,2012,2,4,NRMN,37.82
3506,2012,2,5,NRMN,33.53
3507,2012,2,6,NRMN,26.19
3508,2012,2,7,NRMN,34.93
3509,2012,2,8,NRMN,30.81
3510,2012,2,9,NRMN,28.08
3511,2012,2,10,NRMN,26.1
3512,2012,2,11,NRMN,19.19
3513,2012,2,12,NRMN,17.44
3514,2012,2,13,NRMN,28.79
3515,2012,2,14,NRMN,25.85
3516,2012,2,15,NRMN,42.83
3517,2012,2,16,NRMN,39.12
3518,2012,2,17,NRMN,41.74
3519,2012,2,18,NRMN,37.6
3520,2012,2,19,NRMN,29.65
3521,2012,2,20,NRMN,40.43
3522,2012,2,21,NRMN,28.05
3523,2012,2,22,NRMN,31.15
3524,2012,2,23,NRMN,46.26
3525,2012,2,24,NRMN,31.94
3526,2012,2,25,NRMN,26.67
3527,2012,2,26,NRMN,40.48
3528,2012,2,27,NRMN,49.87
3529,2012,2,28,NRMN,53.8
3530,2012,2,29,NRMN,43.85
3531,2012,3,1,NRMN,43.88
3532,2012,3,2,NRMN,41.47
3533,2012,3,3,NRMN,35.27
3534,2012,3,4,NRMN,33.5
3535,2012,3,5,NRMN,41.9
3536,2012,3,6,NRMN,53.58
3537,2012,3,7,NRMN,61.36
3538,2012,3,8,NRMN,36.5
3539,2012,3,9,NRMN,30.57
3540,2012,3,10,NRMN,34.07
3541,2012,3,11,NRMN,45.08
3542,2012,3,12,NRMN,51.93
3543,2012,3,13,NRMN,55.51
3544,2012,3,14,NRMN,64.71
3545,2012,3,15,NRMN,64.53
3546,2012,3,16,NRMN,62.01
3547,2012,3,17,NRMN,65.26
3548,2012,3,18,NRMN,64.96
3549,2012,3,19,NRMN,54.28
3550,2012,3,20,NRMN,48.16
3551,2012,3,21,NRMN,45.16
3552,2012,3,22,NRMN,44.05
3553,2012,3,23,NRMN,39.72
3554,2012,3,24,NRMN,44.28
3555,2012,3,25,NRMN,47.48
3556,2012,3,26,NRMN,57.13
3557,2012,3,27,NRMN,59.0
3558,2012,3,28,NRMN,60.21
3559,2012,3,29,NRMN,59.81
3560,2012,3,30,NRMN,61.12
3561,2012,3,31,NRMN,57.04
3562,2012,4,1,NRMN,64.49
3563,2012,4,2,NRMN,61.47
3564,2012,4,3,NRMN,57.25
3565,2012,4,4,NRMN,49.77
3566,2012,4,5,NRMN,49.35
3567,2012,4,6,NRMN,50.05
3568,2012,4,7,NRMN,57.85
3569,2012,4,8,NRMN,56.61
3570,2012,4,9,NRMN,58.42
3571,2012,4,10,NRMN,52.84
3572,2012,4,11,NRMN,54.57
3573,2012,4,12,NRMN,54.75
3574,2012,4,13,NRMN,64.24
3575,2012,4,14,NRMN,69.12
3576,2012,4,15,NRMN,52.47
3577,2012,4,16,NRMN,46.85
3578,2012,4,17,NRMN,44.1
3579,2012,4,18,NRMN,54.43
3580,2012,4,19,NRMN,56.98
3581,2012,4,20,NRMN,47.08
3582,2012,4,21,NRMN,41.22
3583,2012,4,22,NRMN,49.15
3584,2012,4,23,NRMN,41.3
3585,2012,4,24,NRMN,53.17
3586,2012,4,25,NRMN,67.26
3587,2012,4,26,NRMN,64.83
3588,2012,4,27,NRMN,67.62
3589,2012,4,28,NRMN,67.48
3590,2012,4,29,NRMN,67.5
3591,2012,4,30,NRMN,61.72
3592,2012,5,1,NRMN,61.3
3593,2012,5,2,NRMN,68.49
3594,2012,5,3,NRMN,68.74
3595,2012,5,4,NRMN,71.4
3596,2012,5,5,NRMN,67.73
3597,2012,5,6,NRMN,71.28
3598,2012,5,7,NRMN,62.76
3599,2012,5,8,NRMN,52.5
3600,2012,5,9,NRMN,48.31
3601,2012,5,10,NRMN,52.02
3602,2012,5,11,NRMN,59.02
3603,2012,5,12,NRMN,57.4
3604,2012,5,13,NRMN,54.1
3605,2012,5,14,NRMN,54.48
3606,2012,5,15,NRMN,58.68
3607,2012,5,16,NRMN,55.56
3608,2012,5,17,NRMN,59.58
3609,2012,5,18,NRMN,65.32
3610,2012,5,19,NRMN,68.41
3611,2012,5,20,NRMN,58.51
3612,2012,5,21,NRMN,58.3
3613,2012,5,22,NRMN,56.5
3614,2012,5,23,NRMN,67.75
3615,2012,5,24,NRMN,72.23
3616,2012,5,25,NRMN,72.48
3617,2012,5,26,NRMN,73.65
3618,2012,5,27,NRMN,70.68
3619,2012,5,28,NRMN,66.43
3620,2012,5,29,NRMN,63.1
3621,2012,5,30,NRMN,64.35
3622,2012,5,31,NRMN,57.81
3623,2012,6,1,NRMN,52.11
3624,2012,6,2,NRMN,53.85
3625,2012,6,3,NRMN,65.21
3626,2012,6,4,NRMN,70.86
3627,2012,6,5,NRMN,66.79
3628,2012,6,6,NRMN,65.32
3629,2012,6,7,NRMN,61.05
3630,2012,6,8,NRMN,58.78
3631,2012,6,9,NRMN,60.6
3632,2012,6,10,NRMN,73.49
3633,2012,6,11,NRMN,73.81
3634,2012,6,12,NRMN,66.83
3635,2012,6,13,NRMN,66.81
3636,2012,6,14,NRMN,68.34
3637,2012,6,15,NRMN,65.73
3638,2012,6,16,NRMN,70.41
3639,2012,6,17,NRMN,71.98
3640,2012,6,18,NRMN,72.01
3641,2012,6,19,NRMN,72.9
3642,2012,6,20,NRMN,73.04
3643,2012,6,21,NRMN,69.51
3644,2012,6,22,NRMN,69.73
3645,2012,6,23,NRMN,74.66
3646,2012,6,24,NRMN,71.73
3647,2012,6,25,NRMN,67.64
3648,2012,6,26,NRMN,71.02
3649,2012,6,27,NRMN,78.69
3650,2012,6,28,NRMN,72.81
3651,2012,6,29,NRMN,70.5
3652,2012,6,30,NRMN,73.13
3653,2012,7,1,NRMN,72.37
3654,2012,7,2,NRMN,72.52
3655,2012,7,3,NRMN,77.0
3656,2012,7,4,NRMN,74.14
3657,2012,7,5,NRMN,75.42
3658,2012,7,6,NRMN,74.97
3659,2012,7,7,NRMN,76.14
3660,2012,7,8,NRMN,69.46
3661,2012,7,9,NRMN,73.06
3662,2012,7,10,NRMN,72.43
3663,2012,7,11,NRMN,71.67
3664,2012,7,12,NRMN,70.79
3665,2012,7,13,NRMN,72.12
3666,2012,7,14,NRMN,71.94
3667,2012,7,15,NRMN,67.1
3668,2012,7,16,NRMN,71.6
3669,2012,7,17,NRMN,73.24
3670,2012,7,18,NRMN,75.07
3671,2012,7,19,NRMN,79.05
3672,2012,7,20,NRMN,82.36
3673,2012,7,21,NRMN,72.9
3674,2012,7,22,NRMN,78.35
3675,2012,7,23,NRMN,78.26
3676,2012,7,24,NRMN,77.97
3677,2012,7,25,NRMN,80.06
3678,2012,7,26,NRMN,79.95
3679,2012,7,27,NRMN,72.99
3680,2012,7,28,NRMN,73.99
3681,2012,7,29,NRMN,77.81
3682,2012,7,30,NRMN,82.74
3683,2012,7,31,NRMN,80.44
3684,2012,8,1,NRMN,81.46
3685,2012,8,2,NRMN,84.56
3686,2012,8,3,NRMN,84.06
3687,2012,8,4,NRMN,82.11
3688,2012,8,5,NRMN,77.11
3689,2012,8,6,NRMN,76.26
3690,2012,8,7,NRMN,78.87
3691,2012,8,8,NRMN,74.03
3692,2012,8,9,NRMN,73.04
3693,2012,8,10,NRMN,69.37
3694,2012,8,11,NRMN,62.6
3695,2012,8,12,NRMN,71.06
3696,2012,8,13,NRMN,65.41
3697,2012,8,14,NRMN,67.78
3698,2012,8,15,NRMN,71.56
3699,2012,8,16,NRMN,75.16
3700,2012,8,17,NRMN,67.57
3701,2012,8,18,NRMN,64.51
3702,2012,8,19,NRMN,61.77
3703,2012,8,20,NRMN,59.27
3704,2012,8,21,NRMN,66.9
3705,2012,8,22,NRMN,62.31
3706,2012,8,23,NRMN,70.38
3707,2012,8,24,NRMN,72.88
3708,2012,8,25,NRMN,69.46
3709,2012,8,26,NRMN,69.66
3710,2012,8,27,NRMN,69.76
3711,2012,8,28,NRMN,68.5
3712,2012,8,29,NRMN,62.64
3713,2012,8,30,NRMN,63.64
3714,2012,8,31,NRMN,69.35
3715,2012,9,1,NRMN,69.22
3716,2012,9,2,NRMN,70.93
3717,2012,9,3,NRMN,78.33
3718,2012,9,4,NRMN,75.24
3719,2012,9,5,NRMN,75.58
3720,2012,9,6,NRMN,75.11
3721,2012,9,7,NRMN,63.97
3722,2012,9,8,NRMN,57.42
3723,2012,9,9,NRMN,53.67
3724,2012,9,10,NRMN,54.55
3725,2012,9,11,NRMN,62.2
